,country_name,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y
164,Trinidad and Tobago,0.2,1.0,,,52.46666666666667,1.92928537726402,14.095125000000001,58.20433,2.1333333333333337,30.9,,12.488335799999959,,62.6,,32.43505,2.7,,,,,,,,,,,1.0,1.0,1.0,,,,,6.7,1.0,1.0,,1.0,1.0,1.0,,3.0649999976158138,44.15,95.1,,21.5,1.0,,,4.15236,3.0003,29.2,,93.2865912675883,89.4432038359682,3.1,,,1.0,0.1,0.0825786162387284,,42.2333005097722,46.574,,31.799999999999997,26.31666666666667,24.3,17.4,10.45,13.100000000000001,15.45,16.162499999999998,18.799999999999997,1.0,0.12844234232983343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.769625,1.0,4.9,11.4,9.2,6.4,2.1
165,Bulgaria,1.0,1.0,,,53.61666666666667,,8.2375,,6.6,116.77,,9.483165739999993,,91.9,,41.802625,,1.0,18.825000000000003,,0.1,1.0,,,,,,1.0,1.0,1.0,97.9839,98.35245,88.01576285714285,74.41100428571428,4.000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,,8.647125065326687,,,,,99.73333333333333,1.9,,4.823860000000001,3.94348,28.95,96.9964896962083,85.97261707040997,,4.9,31.750000000000004,38.91666666666667,1.0,0.1,1.0,2.528571428571429,46.46691853500413,26.178375000000003,,25.950000000000003,22.916666666666664,,6.8,4.35,4.2250000000000005,5.699999999999999,7.1625,7.05,1.0,0.015498439614429486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.52625,1.0,1.9,6.9,1.0,6.3,2.5
166,Singapore,1.0,1.0,,,22.816666666666666,1.47486424446106,9.4375,,1.8333333333333335,31.45,,9.64570294,,,,3.768725,,1.0,9.6,,0.1,1.0,,,,,,1.0,1.0,1.0,95.0285975,96.78035,99.66602499999999,90.885745,,1.0,1.0,1.0,1.0,1.0,1.0,,4.280124992132186,,,,,99.65,,0.4346666666666667,5.762542857142857,1.9443000000000001,,1.0,1.0,,0.8,5.233333333333333,28.1,1.0,0.1,1.0,,41.28057852808852,1.0,,13.083333333333332,26.3,,2.55,1.95,1.0375,1.55,2.2125000000000004,2.3499999999999996,1.0,0.011070981069365344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.20875,1.0,,,,,
167,Kuwait,,1.0,,,62.266666666666666,,16.453249999999997,,1.8250000000000002,,,9.901901059999995,,,,8.879050000000001,,1.0,25.325,,0.1,1.0,,,,,,1.0,1.0,1.0,94.693478,95.77537199999999,87.58546600000001,76.11619800000001,2.557142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.87287500500679,,,,,98.98,6.0,,6.8491124999999995,2.55078,,1.0,1.0,,1.0,2.65,24.9,1.0,0.1,1.0,,26.731574412068134,1.0,,24.75,29.65,,7.5,8.9,4.9,6.4,7.5375,7.6,1.0,0.024172930492696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.10625,1.0,2.1,6.799999999999999,4.7285714285714295,2.4571428571428573,0.575
168,Portugal,,1.0,,,42.333333333333336,,8.387500000000001,,3.4,85.97666666666667,,8.634976759999995,,,,9.970200000000002,,1.0,28.587500000000002,1.0,0.1,1.0,,,,,,,,1.0,93.966645,95.30732,94.46829333333334,69.98709714285714,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,12.491375148296346,,,,,66.26666666666668,,,6.447671428571429,4.588028571428571,30.1,95.18433411107351,99.29980146725656,,5.1,11.100000000000001,20.983333333333334,1.0,0.2,1.0,0.44285714285714284,48.60200755317747,36.789875,,12.283333333333333,24.549999999999997,,3.3499999999999996,2.55,2.1375,2.75,1.5250000000000001,3.3499999999999996,1.0,0.010428281608508838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3175000000000001,1.0,,,,,
169,Lebanon,,1.0,,,56.98333333333334,,17.4255,,3.1999999999999997,87.4,,9.269180859999997,,,,15.416825,,1.0,15.837500000000002,,0.1,1.0,,,,,,1.0,1.0,1.0,93.30501,95.06944,,,8.1,1.0,1.0,,1.0,1.0,1.0,,10.361750006675724,,,,,,,,1.7362428571428572,2.169428571428572,,47.23750431212484,93.7970761998604,,0.3,27.766666666666666,40.65,1.0,0.8,0.18241758241758152,0.6285714285714286,24.242521455193526,11.968625,,16.5,33.61666666666667,,7.5,8.25,4.45,6.449999999999999,6.425,7.0,1.0,0.059298300183225086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.073875,1.0,,,,,
170,Luxembourg,,1.0,,,33.63333333333334,,10.775,,5.06,80.31,,6.712257859999991,,,,5.63065,,1.0,28.212500000000002,,0.1,1.0,,,,,,1.0,1.0,5.425000000000001,,,86.8382057142857,20.5745,2.5,1.0,1.0,,1.0,1.0,1.0,,6.2106249332428,97.3,,,,,,,12.178799999999999,2.8749,27.9,99.8585718556002,97.6165698882681,,6.3,21.933333333333334,18.966666666666665,1.0,0.1,1.0,0.8714285714285714,44.78654219241235,10.005000000000003,,11.299999999999999,22.599999999999998,,2.3,2.75,1.5125000000000002,1.85,2.0125,2.2,1.0,0.009179673686397933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.47375,1.0,,,,,
171,"Bahamas, The",1.225,1.0,,,67.11666666666667,0.191845453809947,14.338875,,2.9,,,13.1845694,,,,31.468725,,1.0,39.8,1.0,0.5750000000000001,1.0,,,,,,1.0,1.0,1.0,,,69.94807875,,,1.0,1.0,,1.0,1.0,1.0,1.0,13.63200008869169,1.0,,,,33.86666666666667,1.0,,3.9575333333333336,2.15745,,,94.4137765739665,,1.4,3.2833333333333337,16.683333333333334,1.0,0.1,0.3101738784681326,,47.57740907670717,17.275,,19.849999999999998,22.716666666666665,,9.9,6.45,5.55,8.05,9.225,9.3,1.0,0.1331183853942973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.79325,1.0,,,,,
172,Greece,1.0,1.0,,,55.35,1.61979162693024,8.649999999999999,,4.4,158.44666666666666,,8.745235259999992,,,,7.914675,,,,,,,,,,,,1.0,1.0,4.887500000000001,96.948105,97.652345,91.99282600000001,123.91077666666666,2.5,1.0,1.0,,1.0,1.0,1.0,,27.349499940872214,,,,,,,,3.6150714285714285,4.820442857142857,29.2,71.69420697675466,98.80920631469635,,4.1,30.48333333333333,35.96666666666667,1.0,0.1,1.0,0.4,43.570574147001274,22.134375,,10.583333333333334,22.916666666666668,,4.15,4.85,2.5,3.4,3.5875,4.0,1.0,0.004082625719519762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3425,1.0,,,,,
173,Slovak Republic,1.0,1.0,,,48.05,,10.5125,,5.9,55.535,,7.8752039799999976,,,,24.071599999999997,,1.0,13.0875,,0.1,1.0,,,,,,1.0,1.0,5.75,,,85.42948571428572,63.401762857142856,3.742857142857143,1.0,1.0,1.0,1.0,1.0,1.0,,11.921749889850615,,,,,74.39999999999999,5.1,0.018,6.103283333333334,3.3989142857142856,29.55,99.34609179282383,97.92155743931153,,4.6,22.616666666666664,32.21666666666667,1.0,0.1,1.0,1.0,45.03143513469263,40.3735,,21.03333333333333,22.46666666666667,,3.25,6.35,2.7875,4.35,4.612500000000001,5.3,1.0,0.008203484972695161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.43,1.0,,,,,
174,Aruba,,,,,,,11.2965,,,,,,,,,25.5392,,,,,,,,,,,,,,2.6624999999999996,97.81268,97.80742,80.68243,30.017696666666662,,,,,,,,,,,,,,,,,,,,,97.55426901729734,,,,,,,1.4672839149808201,,,56.8835,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.841125,1.0,,,,,
175,Spain,,1.0,,,44.71666666666667,,8.024999999999999,,1.7,79.9,,8.2122221,,,,8.413375,,1.0,18.3375,1.0,0.1,1.0,,,,,,1.0,1.0,3.162500000000001,97.48968142857143,98.09734428571429,92.93443285714284,92.81223571428572,2.5,1.0,1.0,,1.0,1.0,1.0,,22.494000196456913,,,,,,,,5.300871428571429,3.3421714285714286,27.7,98.52199226059521,99.9042221169377,,1.0,27.983333333333334,28.299999999999997,1.0,0.2,1.0,0.22857142857142856,45.92948568378153,20.510375,,10.066666666666666,20.099999999999998,,1.9,3.4,1.6875,2.4,2.5125000000000006,2.8,1.0,0.005210305174374902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3112500000000002,1.0,,,,,
176,Namibia,1.9666666666666666,1.0,12.539922,68.8,49.849999999999994,,29.848000000000003,1.0,,6.13,16.37369410158659,15.639038199999941,,73.6,1.0,71.107025,1.6,1.0,60.2125,1.0,4.612500000000001,1.0,1.0,76.2,2.9,43.9,18.6,1.0,1.0,1.0,89.693745,89.90095,,27.136245000000002,26.771428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.171999931335435,62.5,96.6,1.0,48.3,88.2,1.0,,1.9324666666666666,0.5048,28.6,,33.543512463209844,43.483957054082076,2.9,8.899999999999999,33.550000000000004,1.0,18.3,49.890813999871924,26.12857142857143,48.88346961835872,53.64875000000001,1.0,48.13333333333333,27.833333333333332,17.5,38.25,46.05,16.4125,28.0,29.65,34.3,1.0,0.840435875060938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.539375,1.0,13.2,1.0,22.7,7.1,2.8
177,Tunisia,,1.0,,,64.5,2.66474008560181,18.465125000000004,73.2,2.16,11.54,,7.516404719999994,,,,7.687675,1.0,1.0,27.6375,,0.1,1.0,,,,,,1.0,1.0,1.0,72.03800666666667,79.63636333333334,,42.98607749999999,4.428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.71725034713745,85.1,98.1,59.5,11.0,73.6,,,2.6232499999999996,1.2934,28.5,91.81697830741928,89.3567466377671,83.1862503110831,0.2,1.4666666666666668,64.33333333333333,1.0,1.0,1.3886796100092078,2.7857142857142856,26.756263198983,32.073499999999996,18.5,23.25,35.166666666666664,10.45,15.6,18.5,11.525,13.3,13.175,16.0,1.0,0.10738738103094043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.224375,1.0,1.95,15.75,9.25,2.45,1.3
178,Latvia,,1.0,,,54.46666666666666,,9.25,,5.866666666666667,79.36,,4.526815019999994,,,,15.75555,,1.0,27.175,,0.1,1.0,,,,,,1.0,1.0,1.0,99.90716,99.892605,93.76870142857143,89.75653142857144,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,9.977999806404105,,,,,98.91666666666667,20.1,,4.9121999999999995,3.147542857142857,29.2,94.57699153687142,91.21276129889917,,5.7,25.516666666666666,26.46666666666666,1.0,0.1,1.0,11.200000000000001,49.840166698171906,32.017375,,24.96666666666667,20.733333333333334,,4.05,4.800000000000001,2.7125000000000004,3.5,4.55,4.0,1.0,0.03801906741275459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.58375,1.0,,,,,
179,"Korea, Rep.",,1.0,,,21.733333333333334,3.4006652,7.5125,,10.9,49.63,0.1412420626336836,5.520208839999996,,,,1.5709999999999997,,,,,,,,,,,,1.0,1.0,1.0,,,97.22074571428571,82.82740285714286,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,3.3522500395774837,96.8,,,,50.4,,,5.983875,2.1999999999999997,,98.037847523369,1.0,,3.9,6.283333333333333,36.86666666666667,1.0,1.8,1.0,0.6142857142857143,41.49083275473354,18.322750000000003,,7.800000000000001,25.116666666666667,,3.05,3.5999999999999996,1.625,2.65,2.8000000000000003,3.05,1.0,0.014309407763287459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1716250000000001,1.0,,,,,
180,Czech Republic,,1.0,,,45.400000000000006,,10.500000000000002,,6.625,124.52,,7.850718039999998,,,,11.366050000000001,,1.0,12.399999999999999,,0.1,1.0,,,,,,1.0,1.0,5.5375,,,90.651198,76.29614857142857,2.5,1.0,1.0,,1.0,1.0,1.0,,6.113624989986418,,,,,99.86666666666667,3.6500000000000004,,8.377042857142857,3.8709374999999997,30.275,97.77580292645996,99.13582248256816,,6.2,30.2,38.599999999999994,1.0,0.2,1.0,1.0,44.129927051854935,26.55375,,24.816666666666666,25.9,,1.9,3.65,1.6375,2.25,2.5625,1.9,1.0,0.005986667124185959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5587499999999999,1.0,,,,,
181,Belgium,,1.0,,,42.55,,11.0125,,6.3,76.22333333333333,,7.018538279999998,,,,5.42995,,,,,,,,,,,,1.0,1.0,6.187500000000001,,,94.04932000000001,83.41783142857145,2.5,1.0,1.0,,1.0,1.0,1.0,,7.3303749561309814,,,,,,,,13.167075,2.9920857142857145,26.3,99.52318570652888,99.48606378014802,,5.2,21.683333333333334,22.383333333333336,1.0,0.3,1.0,1.0,45.77055168693963,2.147375000000001,,11.233333333333333,22.71666666666667,,3.35,4.25,2.075,2.7,2.9875,3.45,1.0,0.009839415538018308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,1.0,,,,,
182,Liechtenstein,,,,,,,7.4125000000000005,,,84.62,,,,,,,,,,,,,,,,,,,,,,,83.08728599999999,26.357413333333334,,,,,,,,,,,,,,,,,,,29.8,1.0,99.95,,,,,,,1.0,,,85.664625,,,,,,,,,,,,,,,,,,,,,1.53375,1.0,,,,,
183,Estonia,,1.0,,,51.5,,10.625,,3.2,95.77000000000001,,4.390988839999996,,,,12.0004,,1.0,30.7625,,0.1,1.0,,,,,,1.0,1.0,1.0,99.90948,99.88579,93.46395285714284,87.41020857142857,2.3857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,,7.307499825954432,96.8,,,,99.4,10.35,,6.935224999999999,3.5099124999999995,29.25,94.24415817234542,99.17632189330418,,4.9,20.933333333333334,34.766666666666666,1.0,0.1,1.0,5.671428571428572,48.660496825670954,31.636750000000003,,20.6,24.866666666666667,,2.65,3.2,1.525,2.05,2.6374999999999997,2.5,1.0,0.01803323660321374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5837499999999998,1.0,,,,,
184,Algeria,1.025,1.0,,,54.24999999999999,,25.128500000000003,77.2,1.9,12.13,0.6286355054759277,7.274700259999996,,81.5,,10.737125,0.4,1.0,39.525,1.0,0.1,1.0,1.0,,,,,1.0,1.0,1.0,75.32297,81.40784,,47.33486125,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.941375017166134,67.3,92.7,66.4,25.4,96.6,,,2.0045,1.7799,,,87.2654544441784,83.46143776043287,0.2,0.9833333333333333,29.75,1.0,1.9,1.2195237542167487,4.3428571428571425,18.233754051082837,29.508000000000003,1.0,25.03333333333333,31.75,5.7,12.25,25.6,15.575,9.85,19.037499999999998,22.15,1.0,0.36613111280517213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0045,1.0,1.0,12.4,11.7,4.1,1.4
185,Australia,,1.0,,,56.93333333333334,,13.1,,3.8,55.67333333333333,,6.340580739999998,,,,12.0798,,1.0,10.2125,1.0,0.1,1.0,,,,,,,,5.8,,,93.15835666666666,139.10435,2.5,1.0,1.0,,1.0,1.0,1.0,,5.656249999999999,,,,,99.44999999999999,,,11.7377,3.441657142857143,29.9,,99.9911523822512,,4.7,12.183333333333334,12.266666666666666,1.0,0.1,1.0,0.22857142857142856,45.86616146330862,14.347125,,12.516666666666667,19.633333333333336,,3.45,2.6,2.3874999999999997,1.9,3.3500000000000005,3.45,1.0,0.011781500137187642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.82175,1.0,,9.45,,,
186,Japan,,1.0,,,21.366666666666667,0.8851357735693447,6.187499999999999,,13.4,34.305,,9.546249759999991,,,,4.130925,,1.0,9.4625,,0.1,1.0,,,,,,1.0,1.0,1.0,,,,,2.5,,1.0,1.0,1.0,1.0,1.0,,3.2397499680519113,,,,,99.825,,,11.5887,2.3422666666666667,,98.31771958106046,99.91783683136313,,2.9,9.85,36.150000000000006,1.0,0.2,1.0,1.0,42.74951184486525,8.658000000000001,,10.100000000000001,34.36666666666667,,2.65,2.9000000000000004,0.9375,1.35,2.0500000000000003,2.0,1.0,0.006961248623683686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.42375,1.0,,,,,
187,San Marino,,,,,,,7.262499999999999,,3.825,112.68,,3.261187579999996,,,,,,,,,,,,,,,,1.0,1.0,1.0,99.90191,99.91643,62.5,54.26286666666667,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,10.6055,5.284675,30.7,1.0,1.0,,,,,,,1.0,,,3.3739999999999988,,,,,1.4,2.25,1.0125,1.7000000000000002,1.7625,2.0,,,,,,,,,,,1.26,1.0,,,,,
188,Brazil,0.75,1.0,,,54.15,,14.533,,2.275,40.71333333333333,4.918169177793658,8.416510959999995,,,,61.606325,,,,,,1.0,,,,,,1.0,1.0,1.0,92.3896625,92.1403025,83.01229571428571,55.596759999999996,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.980500102043155,89.81,97.2,,,59.879999999999995,61.5,,9.1111,2.0151499999999998,,,85.6666561081349,,2.4,9.583333333333332,19.416666666666664,1.0,1.0,2.3297685961679986,11.628571428571428,42.683840590909135,14.381875,,23.53333333333333,37.416666666666664,,13.2,9.25,8.4125,11.75,10.924999999999999,15.0,1.0,0.11209060571271243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.755375,1.0,,,,,
189,Channel Islands,,,,,,,10.2465,,,38.69,,,,,,7.839225000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,8.309125006198887,,,,,,,,,,,91.975,98.5,,,,,,,1.0,,43.872346367812014,69.0135,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.548125,1.0,,,,,
190,Isle of Man,,,,,,,,,,50.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,97.2075649516047,,,,,,,,,,,47.75625,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
191,"Hong Kong SAR, China",,,,,,,8.4125,,,27.84,,,,,,2.85525,,,,,,,,,,,,1.0,1.0,1.0,,,90.14445375000001,72.6377475,2.5,,,,,,,,2.8991249799728402,,,,,,,,,,30.3,57.35369970868138,96.51428571428572,,,,,,,1.0,,48.40033301019008,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1808750000000001,1.0,,,,,
192,Finland,,1.0,,,41.15,,8.8375,,5.025,76.3,,4.164445219999992,,,,6.643924999999999,,1.0,27.4625,,0.1,1.0,,,,,,1.0,1.0,5.375,,,95.03142000000001,98.58081571428572,2.5,,1.0,,1.0,1.0,1.0,,7.842124998569488,,,,,99.775,,,14.62492,3.3731666666666666,30.1,99.53418887170832,99.44788786871993,,4.4,16.266666666666666,24.133333333333333,1.0,0.1,1.0,1.0,48.08119059947132,14.917374999999998,,9.683333333333334,21.25,,1.25,2.15,1.2624999999999997,1.4,1.8625,1.7,1.0,0.005939473908918731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65125,1.0,,,,,
193,Monaco,,,,,,,7.266666666666667,,15.13,195.6,,5.441866679999996,,,,,,,,,,,,,,,,,,1.2,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,14.228225,7.0349,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,3.0,3.7,1.65,2.45,2.4125,3.05,,,,,,,,,,,,1.0,,,,,
194,Ireland,,1.0,,,44.81666666666667,,14.225,,2.833333333333333,57.81666666666667,,5.5102066199999955,,,,9.226725,,1.0,32.1125,1.0,0.1,1.0,,,,,,1.0,1.0,7.1625,,,98.72828,76.29767,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,9.62962502241134,,,,,99.76,,,14.478414285714285,3.4982375,28.5,96.90614216034976,90.94692612263971,,5.8,21.26666666666667,27.25,1.0,0.1,1.0,0.8714285714285714,45.397595678878176,37.555375,,11.266666666666667,17.366666666666664,,3.4,2.6,2.375,1.9,3.2874999999999996,3.5,1.0,0.01194223762020463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.87625,1.0,,,,,
195,Denmark,1.0,1.0,,,38.93333333333333,,9.2875,,2.9,68.41499999999999,,5.2985378199999955,,,,4.3210749999999996,,1.0,23.2375,,0.1,1.0,,,,,,1.0,1.0,5.487500000000001,,,91.73897857142858,93.90973571428572,2.5,,1.0,,1.0,1.0,1.0,,6.658999979496003,,,,,96.45,,,10.23135,3.8729,29.825,96.66376078493019,99.59723028706722,,4.5,17.416666666666664,17.916666666666668,1.0,0.3,1.0,1.0,47.34363649981465,12.55,,9.5,22.03333333333333,,3.8,4.6,2.7874999999999996,3.3,3.525,3.9,1.0,0.007188651157241267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7275,1.0,,,,,
196,Bermuda,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,2.625,,,78.06986,34.967595714285714,,,,,,,,,,,,,,,,,,,,,99.9042233847776,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.60875,1.0,,,,,
197,Norway,,1.0,,,42.1,,10.0,,3.033333333333333,65.02,,4.63079575999999,,,,5.657325,,1.0,24.950000000000006,,0.1,1.0,,,,,,,,6.4875,,,95.53023142857143,93.44978857142857,2.5,,1.0,,1.0,1.0,1.0,,3.4041250348091125,,,,,99.13333333333333,,,17.613825,2.6844875,30.06666666666667,98.72606995134589,98.05796204306128,,3.2,22.25,19.333333333333336,1.0,0.2,1.0,1.0,47.21261811556426,19.12475,,10.866666666666665,20.866666666666667,,2.3499999999999996,1.9,1.6375000000000002,1.45,2.25,2.3,1.0,0.0049252993360514655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7337500000000001,1.0,,,,,
198,Libya,,1.0,,,57.41666666666666,,20.545,24.00589,3.7,,,,,,,5.94335,,1.0,29.1125,1.0,0.1,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,24.947250366210927,,,,,99.9,,,6.761166666666667,2.0143666666666666,,,71.38345864661655,,1.0,,,1.0,0.6,1.0,,34.101210631328534,20.839624999999998,,23.966666666666665,24.78333333333333,40.2,11.3,13.95,6.4375,9.6,10.5375,12.0,1.0,0.15933780180809784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.36475,1.0,11.7,29.6,38.1,10.2,5.3
199,Slovenia,,1.0,,,49.050000000000004,0.259759998880327,9.0,,4.566666666666666,69.75999999999999,,6.170605479999995,,,,4.24845,,,,,,,,,,,,1.0,1.0,6.1625000000000005,99.6,99.7,95.91554142857143,99.1394657142857,2.5,,1.0,,1.0,1.0,1.0,,8.850625216960905,,,,,99.85,,,8.8678,2.760957142857143,33.0,95.10616402272122,99.10921894310822,,5.1,17.200000000000003,17.683333333333334,1.0,0.1,1.0,1.0,46.0004857945039,46.313125,,17.683333333333334,20.96666666666667,,1.65,2.5,1.4249999999999998,1.75,1.9499999999999997,2.05,1.0,0.011561147364378214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.58,1.0,,,,,
200,New Caledonia,,,,,,,15.725,,,,,,,,,16.294674999999998,,,,,,,,,,,,,,1.0,97.5,97.8,,,7.242857142857143,,,,,,,,15.385749936103814,,,,,,,,,,,95.59634937125027,1.0,,,,,,,1.0,,45.856003255308806,30.85775,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.10875,1.0,,,,,
201,Dominica,1.4666666666666663,,,,64.4,,1.0,,3.8,11.25,,,,,,,,,,,,,,,,,,1.0,1.0,3.4749999999999996,,,82.76258666666666,,6.157142857142857,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,6.549416666666667,1.1189,,,77.8927614955628,,2.7,,,,,3.75371545747203,,,30.567625,,32.416666666666664,24.26666666666667,,15.35,36.35,24.05,28.799999999999997,27.65,33.3,,,,,,,,,,,,1.0,,,,,
202,French Polynesia,,,,,,,15.604875000000002,,,32.62,,,,,,39.90645,,,,,,,,,,,,,,1.0,,,,,4.157142857142857,,,,,,,,14.623000025749212,,,,,,,,,,,,96.94750002009582,,,,,,,,,43.14943127182504,38.425125,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0016249999999998,1.0,,,,,
203,Caribbean small states,0.806199871789184,68.2507562808774,,,58.824885624968054,,16.61388536389444,,2.310978921032725,16.242600581377,,13.869315999133901,,,,54.79870957305327,,,42.791164486513864,,0.3737713930199983,31.821069888975728,,,,,,,,,92.685542,90.928804,76.74566875,29.661806666666667,7.950557727094848,93.60754027396918,93.69927923456504,,93.81760819796612,92.85769946003245,92.96416326509188,88.33794559533749,13.185794660337363,87.3927139595986,,,,,,,2.33114477792733,1.88306037580274,,,88.2852357889524,73.08888265641289,1.96901766594802,,,34.8976020886423,0.915753071383374,0.9518935028163837,,43.43825637539345,49.227403038848415,,30.524771403550066,26.845043315307585,,16.00228635548765,20.080741960783598,12.392765197626638,13.7993677356622,16.596507816480816,17.34806416411675,1.0,0.19103115206733243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0579271714351326,1.0,,,,,
204,Early-demographic dividend,1.57260209857784,56.832041928401,17.9847874714801,65.8276563207889,34.18917174962392,,21.281871680940174,69.3271078178577,1.22528130698441,11.7458257001066,16.667215832093962,,,,63.153893075906595,41.25363004065601,,,,,,,,,2.09154954267931,,,,,,71.22488875,77.47711125000001,62.16992375,28.7288425,13.868629616546944,80.71180914325097,71.36795919965948,89.92947079903877,84.36672214122328,84.39787857101882,84.08020925976957,86.25224719083357,6.50946224644296,60.9050819445674,83.8830509178335,71.781552269494,50.581523727408,78.919125114599,,0.427024529191437,1.97378709973757,0.974019070971126,,,61.163369284409065,59.40060205258137,1.22072992294262,3.7701180665064267,31.744831750671032,125.200564108574,13.4662409700341,19.678811976192513,29.699113011571317,29.640375312600085,56.26012709277569,,47.15864198089886,41.928534820625885,14.3014581148425,36.213411778221555,39.26443326485755,22.77260721964575,28.577260421383947,33.04519042046551,32.235716722235146,1.0,0.46956611482558974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.595221704371825,1.0,,,,,
205,East Asia & Pacific,1.74542358976976,73.47391726179315,,,28.48746802513613,3.52765107154846,13.639656869078701,,3.99672829831056,36.0187194407388,4.040394679097128,8.0422480207813,,92.1947682192156,,20.771873089069974,,,,,,,,,,,,,,1.0,92.95608249999998,94.89880249999999,79.74384249999999,42.3823775,9.454893820622225,92.51063707955471,,94.83299641607833,92.94079526833885,93.07297066701257,93.61610129417498,,3.593300706323304,73.9993086645359,97.5267117826764,,,95.2149811193596,,0.672182571585456,3.42208574043904,1.66466123787043,,,80.09654325939646,,2.23735760339384,3.354387407735348,49.708482660218635,90.1729940436522,2.06993631451211,3.034758156875688,24.294371639413455,43.354449984304324,44.01576352877765,,23.627183786327414,32.87442687217172,,14.6,17.4,6.750000000000002,12.100000000000001,13.137500000000001,14.45,1.0,0.13677423735558958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.826729025296399,1.0,5.012499999999999,5.625,11.6,,
